ID,Text,Translation,VoiceActor,Context
963240239070,Sets the overall audio volume.,,,
490745782890,Music,,,
186072536391,Sets the volume for the music.,,,
397364000303,Voice,,,
792392113273,Sets the volume for all voiced content.,,,
163987433981,Sounds,,,
582366412662,Sets the volume for the sound effects like gunshots and explosions.,,,
316134644192,Ambience,,,
674715210365,Sets the volume for the non-ambient sounds like the sounds of waves and rain,,,
706332531616,UI,,,
597810411326,Sets the volume for the user interface sounds.,,,
362201382843,Mute when Minimized,,,
365470337843,All sounds will be muted when the game is minimized.,,,
3583,Radio Station,,,
243042020683,Language,,,
769937279342,Sets the game language.,,,
267365977133,Camera Shake,,,
456226716309,Allow camera shake effects.,,,
273206229320,Fullscreen Mode,,,
597120074418,The game may run in a window or on the entire screen.,,,
124888650840,Resolution,,,
515304581653,The number of pixels rendered on the screen; higher resolutions provide sharper and more detailed images.,,,
276952502249,Vsync,,,
456307855876,Synchronizes the game's frame rate with the screen's refresh rate thus eliminating screen tearing. Enabling it may reduce performance.,,,
731920619011,Graphics API,,,
184665121668,The DirectX version used by the game renderer.,,,
899898011812,Graphics Adapter,,,
988464636767,The GPU that would be used for rendering. Please use the dedicated GPU if possible.,,,
418391988068,Frame Rate Limit,,,
190152008288,Limits the maximum number of frames that the GPU will render per second.,,,
313994466701,Display Area Margin,,,
106738401126,UI Scale,,,
316233466560,"Affects the size of the user interface elements, such as menus and text.",,,
106487158051,Brightness,,,
144889353073,Affects the overall brightness level.,,,
714163709235,Changing the Graphics API or Graphics Adapter options will only take effect after the game is restarted.,,,
1000973,None,,,
335331914221,Free Camera,,,
915562435389,Photo Filter,,,
650173703450,Motion Blur,,,
281819101205,Vignette,,,
394842812741,Exposure,,,
764862486527,Fog Density,,,
493626846649,Depth of Field,,,
775319101921,Focus Depth,,,
194124087753,Defocus Strength,,,
462459069592,Bloom Strength,,,
265619974713,Saturation,,,
3451,FOV,,,
985831418702,Photo Frame,,,
970914453104,Color Grading,,,
773036833561,Failed looking up Steam Workshop item ownership (<err>),,,Mod upload error
898162117742,Upload failed - this mod is not owned by your Steam user,,,Mod upload error
484936159811,Failed generating Steam Workshop item ID for this mod,,,Mod upload error
532854821730,Failed generating Steam Workshop item ID for this mod (<err>),,,Mod upload error
452929163591,"Preview image file size must be up to 1MB (current one is <FormatSize(filesize,2)>)",,,Mod upload error
741444571224,"Screenshot <i> file size must be up to 1MB (current one is <FormatSize(filesize,2)>)",,,Mod upload error
589249152995,Failed to update Steam workshop item (<err>),,,Mod upload error
288919483451,You are not signed into a profile. Sign into a profile to unlock achievements.,,,
407991427057,Mods are disabled because no Xbox Live user with privilege to see and upload community creations is logged in.,,,
1000623,You are not signed into a profile. You will be unable to save any game content until you sign in.,,,
109686442217,PRESS ANY BUTTON,,,XTemplate XboxTitleScreen Text
131771127794,New Downloadable Content,,,
686685292976,New downloadable content has been installed and will be available after you return to the main menu.,,,
544661455075,multiplayer,,,
710358132482,user generated content,,,
636480257987,This account has restricted access to <privilege_type>.,,,
814316324840,This account has been banned from Xbox Live.,,,
862594179664,An Xbox Live Gold Membership is required to access this feature.,,,
563351299480,There was an error with accessing <privilege_type>.,,,
159662765679,<u(id)>,<u(id)>,,
205999281210,<u(Event)>(<u(Params)>),<u(Event)>(<u(Params)>),,
857405002607,Damaged savegame,,,
365970916765,Incompatible savegame,,,
182714092509,Fail,,,
1000849,The game cannot be loaded because some required downloadable content is not installed.,,,
3685,This savegame is from an old version and may not function properly.,,,
1000851,This savegame was loaded in the past with ignored errors. It may not function properly.,,,
840159075107,The game cannot be loaded because it requires a map that is not present or has a different version.,,,
354774024588,"This setpiece is set on another map.

Change the map and continue?",,,
946126153891,Change Map,,,
565937963985,"Changes need to be saved for testing.

Save and continue?",,,
610687239101,Changes Not Saved,,,
624976250551,"<condition_text>[<condition>, cost: <cost>]</condition_text> <reply>",,,
924726909309,<condition_text>[<condition>]</condition_text> <reply>,<condition_text>[<condition>]</condition_text> <reply>,,
474009362220,<condition_text>[Cost: <cost>]</condition_text> <reply>,,,
163645984724,", ",", ",,
690643209328,<outcome_text>(<outcome>)</outcome_text>,<outcome_text>(<outcome>)</outcome_text>,,
269606479436,<disabled_text>(<outcome>)</disabled_text>,<disabled_text>(<outcome>)</disabled_text>,,
876135565495,<choice><newline><extra_text>,<choice><newline><extra_text>,,
504461186435,<cost>,<cost>,,
337322950263,<prefix><value><postfix>,<prefix><value><postfix>,,
716420484706,<arg1> x <arg2>,,,
1136,Restart Map,,,
788023197741,+<number>%,+<number>%,,
360627168972,-<number>%,-<number>%,,
960784545354,<number>%,<number>%,,
638292000495,<weight>g,,,
695159900103,0.<res>kg,,,
781395902674,<weight>kg,,,
634583763636,<value>B,,,
916707577582,<value>kB,,,
542057749659,<value>k,,,
973255618325,<value>.<rem>k,,,
306874811840,<value>.<rem>kB,,,
686447021725,<value>.<rem>K,,,
777603998749,<value>MB,,,
295351893708,<value>M,,,
358890854224,<value>.<rem>MB,,,
372033962501,<value>.<rem>M,,,
976112224433,<value>GB,,,
113449998910,<value>G,,,
927901310991,<value>.<rem>GB,,,
469760839385,<value>.<rem>G,,,
288776973737,#<index>,#<index>,,
175637758479,.,.,,decimal separator
12606,The required dependency is outdated,,,
12446,Missing dependency,,,
12447,Disabled dependencies,,,
12448,"<if(hard)>The following mods require <u(name)> and will not be loaded if you disable it:

<hard>

</if><if(soft)>The following mods might not work correctly if you disable <u(name)>:

<soft>

</if>Do you want to disable this mod anyway?",,,
12407,"The mod <u(name)> has been created with a newer version of the game and might not work correctly. Please, check for a game update. If a game update is currently not available, it might be forthcoming.

Do you want to enable this mod anyway?",,,
12449,"The following dependencies have not been enabled:

<dependencies>

The mod <u(name)> will not be loaded unless you enable all necessary mods.

Do you want to enable this mod anyway?",,,
12450,"The following dependencies are missing:

<dependencies>

The mod <u(name)> will not be loaded.

Do you want to enable this mod anyway?",,,
12451,"The following optional dependencies are missing:

<dependencies>

The mod <u(name)> might not work correctly.

Do you want to enable this mod anyway?",,,
4164,"Mods are player created software packages that modify your game experience. USE THEM AT YOUR OWN RISK! We do not examine, monitor, support or guarantee this user created content. Downloading and playing with Mods via the Steam Workshop is subject to the Steam Subscriber Agreement.",,,
4165,Back,,,
794684358155,This mod is deprecated. It has been integrated into the base game and no longer needed.,,,
937060498868,deprecated,,,
277979180488,Missing the required mod dependency <em><title></em>.,,,
149910179273,"A required mod is present, but outdated.",,,
712868146534,The mod dependency <em><title></em> is outdated.,,,
468474402043,Missing required mod.,,,
784682567802,Missing the non-required mod dependency <em><title></em>.,,,
786234371728,The <if(nonRequired)>non-</if>required mod dependency <em><title></em> is not enabled.,,,
891380529463,"A required mod is present, but disabled.",,,
10931,Incompatible mod version.,,,
271896215194,This mod was created on a no longer supported version of the game.,,,
10932,Check for a game update!,,,
455097471716,This mod was created on a newer version of the game. Check for game update.,,,
525505687907,"There are potential conflicts with other mods.
Conflicts arise when different mods affect the same game component and can cause unexpected behaviour.

<conflicts>

The mod <em><title></em> will still be loaded.",,,
12402,Alphabetically (A-Z),,,
12403,ALPHABETICALLY (A-Z),,,
12404,Alphabetically (Z-A),,,
12405,ALPHABETICALLY (Z-A),,,
308422117053,AUTHOR (ASC),,,
810493577704,Author (asc),,,
159531035057,AUTHOR (DESC),,,
525396275058,Author (desc),,,
10973,Enabled first,,,
10991,ENABLED FIRST,,,
10974,Disabled first,,,
10992,DISABLED FIRST,,,
10939,Newest first,,,
12300,NEWEST FIRST,,,
10937,Oldest first,,,
10938,OLDEST FIRST,,,
10941,Rating (ASC),,,
10942,RATING (ASC),,,
10943,Rating (DESC),,,
10944,RATING (DESC),,,
311325445444,Sort,,,
10426,Filter by,,,
373956893786,Flag the <u(name)> for review,,,
796336029093,Mod Flagged,,,
148837971495,The <u(name)> mod has been flagged for review.,,,
10385,Rate <ModName>,,,
394157249585,Rating submitted,,,
930222697893,Your rating for the <u(name)> mod was submitted.,,,
117962260340,The <u(name)> mod was not added to your favorites: <u(err)>.,,,
566974433027,The <u(name)> mod was not removed from your favorites: <u(err)>.,,,
271429158909,Favorites have not been changed,,,
147827043986,The <u(name)> mod has been added to your favorites.,,,
356003532055,The <u(name)> mod has been removed from your favorites.,,,
230712280583,Favorites changed,,,
12428,"The mod <name> is not compatible with the current game version. Once installed, it might not be loaded or work correctly. Do you want to install it anyway?",,,
126982767717,Mod <u(name)> could not be installed. Error: <u(err)>,,,
10945,Do you want to uninstall the mod <ModName> and delete its files? This cannot be undone!,,,
6779,Warning,,,
960709316227,Do you want to uninstall the mod <ModName>?,,,
103162549173,"The following mods require <em><u(name)></em> and will not be loaded if you disable it:

<em><hard></em>

</if>Do you want to disable this mod anyway?",,,
253840948620,"The mod <em><u(name)></em> has been created with a newer version of the game and might not work correctly. Please, check for a game update. If a game update is currently not available, it might be forthcoming.

Do you want to enable this mod anyway?",,,
696110849731,The mod <em><u(name)></em> was created on a version of the game that is no longer supported and will not be loaded.,,,
933238081584,"The following required mods are outdated:

<em><dependencies></em>

The mod <em><u(name)></em> will not be loaded.",,,
180178989779,<space>(Required) <u(mod)>,,,
401687772450,"The following required mods are not enabled:

<em><dependencies></em>

The mod <em><u(name)></em> will not be loaded.",,,
335468082903,"The following required mods are missing:

<em><dependencies></em>

The mod <em><u(name)></em> will not be loaded.",,,
999046814076,"The mod <em><u(name)></em> is deprecated.

Do you want to enable this mod anyway?",,,
226528152599,Search,,,
278399852865,Savegame,,,
808375213123,Enter name:,,,
528136022504,The save name must contain at least one letter or digit,,,
614724487683,Playtime <playtime>,,,
827551891632,Saved At: ,,,
220802271589,Revision <lua_revision> - <assets_revision>,,,
316316205743,Map <map>,,,
936146497756,Deprecated save file format!,,,
560410899617,Active mods <value>,,,
173045065615,DEL to delete. ,,,
4182,<<< New Savegame >>>,,,
344793107847,Left Mouse Button,,,
620781110653,Right Mouse Button,,,
814937893055,Middle Mouse Button,,,
404129049676,Mouse Button 4,,,
640322216255,Mouse Button 5,,,
286518835802,Mouse Wheel Forward,,,
889465032724,Mouse Wheel Back,,,
399372771879,<em><name></em>,<em><name></em>,,
522258393731, / , / ,,
529975158495,"Press a key to assign to <action>...
Press Esc to cancel.",,,
301773001578,<key> cannot be used for <action>.,,,
163533339775,<newKey> is already used by a non rebindable action <nonRebindableKey>,,,
207596731516,Conflicting controls,,,
905663676426,Do you want to rebind <key> from <old_action> to <new_action>?,,,
296331304655,<style SkipHint><ButtonB> Skip</style>,,,
998885500683,Input: ,,,
173389874804,Filter:,,,
646010194429,"Saving, please wait...",,,
968163992960,"Sending bug report, please wait...",,,
619000999242,"Sending bug report failed:
<u(http_error_code)>.",,,
632653390877,Copy URL,,,
128433133976,Bug report sent successfully.,,,
950219570922,Attach savegame,,,
442070512780,Attach last edited mod '<mod_name>',,,
378715147437,Modding issue,,,
395217005275,Controller disconnected,,,
586099002482,Controller disconnected,,,PS controller message
645742280363,Do you want to switch to mouse/keyboard controls?,,,
928778304372,<actor>: <text>,<actor>: <text>,,
222360083264,<color 75 105 198>[Root]</color> <view>,,,
207085726945,Are you sure you want to use a controller?,,,
383758760550,Switch to controller?,,,
184341668469,Are you sure you want to switch to keyboard/mouse controls?,,,
477820487236,Switch to mouse?,,,
357840043382,<class> <Id>,<class> <Id>,,
994618945577,Escape,,,
363663173763,Backspace,,,key name
362312379813,Tab,,,key name
434251720954,Enter,,,key name
528194924773,Shift,,,key name
526443613034,Ctrl,,,key name
382578073377,Alt,,,key name
295522905381,Caps Lock,,,key name
918886773235,Space,,,key name
408309138461,Pageup,,,key name
842877867225,Pagedown,,,key name
431579043068,End,,,key name
758009688242,Home,,,key name
986696793449,Left,,,key name
456582989896,Up,,,key name
154027640280,Right,,,key name
931890286355,Down,,,key name
860978238624,PrtScr,,,key name
133397615161,Insert,,,key name
575155046483,Delete,,,key name
727885787643,0,,,key name
374798850608,1,,,key name
874244724515,2,,,key name
503064235248,3,,,key name
944609632600,4,,,key name
632712324097,5,,,key name
323389503557,6,,,key name
722986100874,7,,,key name
110554267033,8,,,key name
865411898395,9,,,key name
149656302141,A,,,key name
698574916535,B,,,key name
741290411749,C,,,key name
545051320623,D,,,key name
753030316400,E,,,key name
218798608273,F,,,key name
891009741813,G,,,key name
692140541849,H,,,key name
174022551728,I,,,key name
539479830500,J,,,key name
161860974128,K,,,key name
249226123778,L,,,key name
481171943908,M,,,key name
839266622388,N,,,key name
157030789856,O,,,key name
516854979267,P,,,key name
777840477129,Q,,,key name
334310658454,R,,,key name
757474062216,S,,,key name
